Owner,Kind,Constant,Value,Description
VbMsgBoxStyle,Enumeration,vbExclamation,48,
VbMsgBoxStyle,Enumeration,vbInformation,64,
VbMsgBoxStyle,Enumeration,vbDefaultButton1,0,
VbMsgBoxStyle,Enumeration,vbDefaultButton2,256,
VbMsgBoxStyle,Enumeration,vbDefaultButton3,512,
VbMsgBoxStyle,Enumeration,vbDefaultButton4,768,
VbMsgBoxStyle,Enumeration,vbApplicationModal,0,
VbMsgBoxStyle,Enumeration,vbSystemModal,4096,
VbMsgBoxStyle,Enumeration,vbMsgBoxHelpButton,16384,
VbMsgBoxStyle,Enumeration,vbMsgBoxRight,524288,
VbMsgBoxStyle,Enumeration,vbMsgBoxRtlReading,1048576,
VbMsgBoxStyle,Enumeration,vbMsgBoxSetForeground,65536,
VbStrConv,Enumeration,vbUpperCase,1,
VbStrConv,Enumeration,vbLowerCase,2,
VbStrConv,Enumeration,vbProperCase,3,
VbStrConv,Enumeration,vbWide,4,
VbStrConv,Enumeration,vbNarrow,8,
VbStrConv,Enumeration,vbKatakana,16,
VbStrConv,Enumeration,vbHiragana,32,
VbStrConv,Enumeration,vbUnicode,64,
VbStrConv,Enumeration,vbFromUnicode,128,
VbTriState,Enumeration,vbUseDefault,-2,
VbTriState,Enumeration,vbTrue,-1,
VbTriState,Enumeration,vbFalse,0,
VbVarType,Enumeration,vbEmpty,0,
VbVarType,Enumeration,vbNull,1,
VbVarType,Enumeration,vbInteger,2,
VbVarType,Enumeration,vbLong,3,
VbVarType,Enumeration,vbSingle,4,
VbVarType,Enumeration,vbDouble,5,
VbVarType,Enumeration,vbCurrency,6,
VbVarType,Enumeration,vbDate,7,
VbVarType,Enumeration,vbString,8,
VbVarType,Enumeration,vbObject,9,
VbVarType,Enumeration,vbError,10,
VbVarType,Enumeration,vbBoolean,11,
VbVarType,Enumeration,vbVariant,12,
VbVarType,Enumeration,vbDataObject,13,
VbVarType,Enumeration,vbDecimal,14,
VbVarType,Enumeration,vbByte,17,
VbVarType,Enumeration,vbUserDefinedType,36,
VbVarType,Enumeration,vbArray,8192,
LoadPictureConstants,Enumeration,Default,0,
LoadPictureConstants,Enumeration,Monochrome,1,
LoadPictureConstants,Enumeration,VgaColor,2,
LoadPictureConstants,Enumeration,Color,4,
OLE_TRISTATE,Enumeration,Unchecked,0,
OLE_TRISTATE,Enumeration,Checked,1,
OLE_TRISTATE,Enumeration,Gray,2,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,Normal,0,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,ReadOnly,1,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,Hidden,2,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,System,4,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,Volume,8,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,Directory,16,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,Archive,32,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,Alias,1024,
__MIDL___MIDL_itf_scrrun_0000_0000_0001,Enumeration,Compressed,2048,
__MIDL___MIDL_itf_scrrun_0001_0001_0001,Enumeration,UnknownType,0,
__MIDL___MIDL_itf_scrrun_0001_0001_0001,Enumeration,Removable,1,
__MIDL___MIDL_itf_scrrun_0001_0001_0001,Enumeration,Fixed,2,
__MIDL___MIDL_itf_scrrun_0001_0001_0001,Enumeration,Remote,3,
__MIDL___MIDL_itf_scrrun_0001_0001_0001,Enumeration,CDRom,4,
__MIDL___MIDL_itf_scrrun_0001_0001_0001,Enumeration,RamDisk,5,
__MIDL___MIDL_itf_scrrun_0001_0001_0002,Enumeration,WindowsFolder,0,
__MIDL___MIDL_itf_scrrun_0001_0001_0002,Enumeration,SystemFolder,1,
__MIDL___MIDL_itf_scrrun_0001_0001_0002,Enumeration,TemporaryFolder,2,
__MIDL___MIDL_itf_scrrun_0001_0001_0003,Enumeration,StdIn,0,
__MIDL___MIDL_itf_scrrun_0001_0001_0003,Enumeration,StdOut,1,
__MIDL___MIDL_itf_scrrun_0001_0001_0003,Enumeration,StdErr,2,
CompareMethod,Enumeration,BinaryCompare,0,
CompareMethod,Enumeration,TextCompare,1,
CompareMethod,Enumeration,DatabaseCompare,2,
IOMode,Enumeration,ForReading,1,
IOMode,Enumeration,ForWriting,2,
IOMode,Enumeration,ForAppending,8,
Tristate,Enumeration,TristateTrue,-1,
Tristate,Enumeration,TristateFalse,0,
Tristate,Enumeration,TristateUseDefault,-2,
Tristate,Enumeration,TristateMixed,-2,
fmAction,Enumeration,fmActionCut,0,
fmAction,Enumeration,fmActionCopy,1,
fmAction,Enumeration,fmActionPaste,2,
fmAction,Enumeration,fmActionDragDrop,3,
fmAlignment,Enumeration,fmAlignmentLeft,0,
fmAlignment,Enumeration,fmAlignmentRight,1,
fmBackStyle,Enumeration,fmBackStyleTransparent,0,
fmBackStyle,Enumeration,fmBackStyleOpaque,1,
fmBorders,Enumeration,fmBordersNone,0,
fmBorders,Enumeration,fmBordersBox,1,
fmBorders,Enumeration,fmBordersLeft,2,
fmBorders,Enumeration,fmBordersTop,3,
fmBorderStyle,Enumeration,fmBorderStyleNone,0,
fmBorderStyle,Enumeration,fmBorderStyleSingle,1,
fmButtonEffect,Enumeration,fmButtonEffectFlat,0,
fmButtonEffect,Enumeration,fmButtonEffectSunken,2,
fmButtonStyle,Enumeration,fmButtonStylePushButton,0,
fmButtonStyle,Enumeration,fmButtonStyleToggleButton,1,
fmCycle,Enumeration,fmCycleAllForms,0,
fmCycle,Enumeration,fmCycleCurrentForm,2,
fmDisplayStyle,Enumeration,fmDisplayStyleText,1,
fmDisplayStyle,Enumeration,fmDisplayStyleList,2,
fmDisplayStyle,Enumeration,fmDisplayStyleCombo,3,
fmDisplayStyle,Enumeration,fmDisplayStyleCheckBox,4,
fmDisplayStyle,Enumeration,fmDisplayStyleOptionButton,5,
fmDisplayStyle,Enumeration,fmDisplayStyleToggle,6,
fmDisplayStyle,Enumeration,fmDisplayStyleDropList,7,
fmDragBehavior,Enumeration,fmDragBehaviorDisabled,0,
fmDragBehavior,Enumeration,fmDragBehaviorEnabled,1,
fmDragState,Enumeration,fmDragStateEnter,0,
fmDragState,Enumeration,fmDragStateLeave,1,
fmDragState,Enumeration,fmDragStateOver,2,
fmDropButtonStyle,Enumeration,fmDropButtonStylePlain,0,
fmDropButtonStyle,Enumeration,fmDropButtonStyleArrow,1,
fmDropButtonStyle,Enumeration,fmDropButtonStyleEllipsis,2,
fmDropButtonStyle,Enumeration,fmDropButtonStyleReduce,3,
fmDropEffect,Enumeration,fmDropEffectNone,0,
fmDropEffect,Enumeration,fmDropEffectCopy,1,
fmDropEffect,Enumeration,fmDropEffectMove,2,
fmDropEffect,Enumeration,fmDropEffectCopyOrMove,3,
fmEnAutoSize,Enumeration,_fmEnAutoSizeNone,0,
fmEnAutoSize,Enumeration,_fmEnAutoSizeHorizontal,1,
fmEnAutoSize,Enumeration,_fmEnAutoSizeVertical,2,
fmEnAutoSize,Enumeration,_fmEnAutoSizeBoth,3,
fmEnterFieldBehavior,Enumeration,fmEnterFieldBehaviorSelectAll,0,
fmEnterFieldBehavior,Enumeration,fmEnterFieldBehaviorRecallSelection,1,
fmIMEMode,Enumeration,fmIMEModeNoControl,0,
fmIMEMode,Enumeration,fmIMEModeOn,1,
fmIMEMode,Enumeration,fmIMEModeOff,2,
fmIMEMode,Enumeration,fmIMEModeDisable,3,
fmIMEMode,Enumeration,fmIMEModeHiragana,4,
fmIMEMode,Enumeration,fmIMEModeKatakana,5,
fmIMEMode,Enumeration,fmIMEModeKatakanaHalf,6,
fmIMEMode,Enumeration,fmIMEModeAlphaFull,7,
fmIMEMode,Enumeration,fmIMEModeAlpha,8,
fmIMEMode,Enumeration,fmIMEModeHangulFull,9,
fmIMEMode,Enumeration,fmIMEModeHangul,10,
fmIMEMode,Enumeration,fmIMEModeHanziFull,11,
fmIMEMode,Enumeration,fmIMEModeHanzi,12,
fmLayoutEffect,Enumeration,fmLayoutEffectNone,0,
fmLayoutEffect,Enumeration,fmLayoutEffectInitiate,1,
fmLayoutEffect,Enumeration,_fmLayoutEffectRespond,2,
fmListBoxStyles,Enumeration,_fmListBoxStylesNone,0,
fmListBoxStyles,Enumeration,_fmListBoxStylesListBox,1,
fmListBoxStyles,Enumeration,_fmListBoxStylesComboBox,2,
fmListStyle,Enumeration,fmListStylePlain,0,
fmListStyle,Enumeration,fmListStyleOption,1,
fmMatchEntry,Enumeration,fmMatchEntryFirstLetter,0,
fmMatchEntry,Enumeration,fmMatchEntryComplete,1,
fmMatchEntry,Enumeration,fmMatchEntryNone,2,
fmMode,Enumeration,fmModeInherit,-2,
fmMode,Enumeration,fmModeOn,-1,
fmMode,Enumeration,fmModeOff,0,
fmMousePointer,Enumeration,fmMousePointerDefault,0,
fmMousePointer,Enumeration,fmMousePointerArrow,1,
fmMousePointer,Enumeration,fmMousePointerCross,2,
fmMousePointer,Enumeration,fmMousePointerIBeam,3,
fmMousePointer,Enumeration,fmMousePointerSizeNESW,6,
fmMousePointer,Enumeration,fmMousePointerSizeNS,7,
fmMousePointer,Enumeration,fmMousePointerSizeNWSE,8,
fmMousePointer,Enumeration,fmMousePointerSizeWE,9,
fmMousePointer,Enumeration,fmMousePointerUpArrow,10,
fmMousePointer,Enumeration,fmMousePointerHourGlass,11,
fmMousePointer,Enumeration,fmMousePointerNoDrop,12,
fmMousePointer,Enumeration,fmMousePointerAppStarting,13,
fmMousePointer,Enumeration,fmMousePointerHelp,14,
fmMousePointer,Enumeration,fmMousePointerSizeAll,15,
fmMousePointer,Enumeration,fmMousePointerCustom,99,
fmMultiSelect,Enumeration,fmMultiSelectSingle,0,
fmMultiSelect,Enumeration,fmMultiSelectMulti,1,
fmMultiSelect,Enumeration,fmMultiSelectExtended,2,
fmOrientation,Enumeration,fmOrientationAuto,-1,
fmOrientation,Enumeration,fmOrientationVertical,0,
fmOrientation,Enumeration,fmOrientationHorizontal,1,
fmPicPosition,Enumeration,fmPicPositionCenter,0,
fmPicPosition,Enumeration,fmPicPositionTopLeft,1,
fmPicPosition,Enumeration,fmPicPositionTopCenter,2,
fmPicPosition,Enumeration,fmPicPositionTopRight,3,
fmPicPosition,Enumeration,fmPicPositionCenterLeft,4,
fmPicPosition,Enumeration,fmPicPositionCenterRight,5,
fmPicPosition,Enumeration,fmPicPositionBottomLeft,6,
fmPicPosition,Enumeration,fmPicPositionBottomCenter,7,
fmPicPosition,Enumeration,fmPicPositionBottomRight,8,
fmPictureAlignment,Enumeration,fmPictureAlignmentTopLeft,0,
fmPictureAlignment,Enumeration,fmPictureAlignmentTopRight,1,
fmPictureAlignment,Enumeration,fmPictureAlignmentCenter,2,
fmPictureAlignment,Enumeration,fmPictureAlignmentBottomLeft,3,
fmPictureAlignment,Enumeration,fmPictureAlignmentBottomRight,4,
fmPicturePosition,Enumeration,fmPicturePositionLeftTop,0,
fmPicturePosition,Enumeration,fmPicturePositionLeftCenter,1,
fmPicturePosition,Enumeration,fmPicturePositionLeftBottom,2,
fmPicturePosition,Enumeration,fmPicturePositionRightTop,3,
fmPicturePosition,Enumeration,fmPicturePositionRightCenter,4,
fmPicturePosition,Enumeration,fmPicturePositionRightBottom,5,
fmPicturePosition,Enumeration,fmPicturePositionAboveLeft,6,
fmPicturePosition,Enumeration,fmPicturePositionAboveCenter,7,
fmPicturePosition,Enumeration,fmPicturePositionAboveRight,8,
fmPicturePosition,Enumeration,fmPicturePositionBelowLeft,9,
fmPicturePosition,Enumeration,fmPicturePositionBelowCenter,10,
fmPicturePosition,Enumeration,fmPicturePositionBelowRight,11,
fmPicturePosition,Enumeration,fmPicturePositionCenter,12,
fmPictureSizeMode,Enumeration,fmPictureSizeModeClip,0,
fmPictureSizeMode,Enumeration,fmPictureSizeModeStretch,1,
fmPictureSizeMode,Enumeration,fmPictureSizeModeZoom,3,
fmRepeatDirection,Enumeration,_fmRepeatDirectionHorizontal,0,
fmRepeatDirection,Enumeration,_fmRepeatDirectionVertical,1,
fmScrollAction,Enumeration,fmScrollActionNoChange,0,
fmScrollAction,Enumeration,fmScrollActionLineUp,1,
fmScrollAction,Enumeration,fmScrollActionLineDown,2,
fmScrollAction,Enumeration,fmScrollActionPageUp,3,
fmScrollAction,Enumeration,fmScrollActionPageDown,4,
fmScrollAction,Enumeration,fmScrollActionBegin,5,
fmScrollAction,Enumeration,fmScrollActionEnd,6,
fmScrollAction,Enumeration,_fmScrollActionAbsoluteChange,7,
fmScrollAction,Enumeration,fmScrollActionPropertyChange,8,
fmScrollAction,Enumeration,fmScrollActionControlRequest,9,
fmScrollAction,Enumeration,fmScrollActionFocusRequest,10,
fmScrollBars,Enumeration,fmScrollBarsNone,0,
fmScrollBars,Enumeration,fmScrollBarsHorizontal,1,
fmScrollBars,Enumeration,fmScrollBarsVertical,2,
fmScrollBars,Enumeration,fmScrollBarsBoth,3,
fmShowDropButtonWhen,Enumeration,fmShowDropButtonWhenNever,0,
fmShowDropButtonWhen,Enumeration,fmShowDropButtonWhenFocus,1,
fmShowDropButtonWhen,Enumeration,fmShowDropButtonWhenAlways,2,
fmShowListWhen,Enumeration,fmShowListWhenNever,0,
fmShowListWhen,Enumeration,fmShowListWhenButton,1,
fmShowListWhen,Enumeration,fmShowListWhenFocus,2,
fmShowListWhen,Enumeration,fmShowListWhenAlways,3,
fmSnapPoint,Enumeration,fmSnapPointTopLeft,0,
fmSnapPoint,Enumeration,fmSnapPointTopCenter,1,
fmSnapPoint,Enumeration,fmSnapPointTopRight,2,
fmSnapPoint,Enumeration,fmSnapPointCenterLeft,3,
fmSnapPoint,Enumeration,fmSnapPointCenter,4,
fmSnapPoint,Enumeration,fmSnapPointCenterRight,5,
fmSnapPoint,Enumeration,fmSnapPointBottomLeft,6,
fmSnapPoint,Enumeration,fmSnapPointBottomCenter,7,
fmSnapPoint,Enumeration,fmSnapPointBottomRight,8,
fmSpecialEffect,Enumeration,fmSpecialEffectFlat,0,
fmSpecialEffect,Enumeration,fmSpecialEffectRaised,1,
fmSpecialEffect,Enumeration,fmSpecialEffectSunken,2,
fmSpecialEffect,Enumeration,fmSpecialEffectEtched,3,
fmSpecialEffect,Enumeration,fmSpecialEffectBump,6,
fmStyle,Enumeration,fmStyleDropDownCombo,0,
fmStyle,Enumeration,fmStyleDropDownList,2,
fmTabOrientation,Enumeration,fmTabOrientationTop,0,
fmTabOrientation,Enumeration,fmTabOrientationBottom,1,
fmTabOrientation,Enumeration,fmTabOrientationLeft,2,
fmTabOrientation,Enumeration,fmTabOrientationRight,3,
fmTabStyle,Enumeration,fmTabStyleTabs,0,
fmTabStyle,Enumeration,fmTabStyleButtons,1,
fmTabStyle,Enumeration,fmTabStyleNone,2,
fmTextAlign,Enumeration,fmTextAlignLeft,1,
fmTextAlign,Enumeration,fmTextAlignCenter,2,
fmTextAlign,Enumeration,fmTextAlignRight,3,
fmTransitionEffect,Enumeration,fmTransitionEffectNone,0,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverUp,1,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverRightUp,2,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverRight,3,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverRightDown,4,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverDown,5,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverLeftDown,6,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverLeft,7,
fmTransitionEffect,Enumeration,fmTransitionEffectCoverLeftUp,8,
fmTransitionEffect,Enumeration,fmTransitionEffectPushUp,9,
fmTransitionEffect,Enumeration,fmTransitionEffectPushRight,10,
fmTransitionEffect,Enumeration,fmTransitionEffectPushDown,11,
fmTransitionEffect,Enumeration,fmTransitionEffectPushLeft,12,
fmVerticalScrollBarSide,Enumeration,fmVerticalScrollBarSideRight,0,
fmVerticalScrollBarSide,Enumeration,fmVerticalScrollBarSideLeft,1,
fmZOrder,Enumeration,fmZOrderFront,0,
fmZOrder,Enumeration,fmZOrderBack,1,
ADCPROP_ASYNCTHREADPRIORITY_ENUM,Enumeration,adPriorityLowest,1,
ADCPROP_ASYNCTHREADPRIORITY_ENUM,Enumeration,adPriorityBelowNormal,2,
ADCPROP_ASYNCTHREADPRIORITY_ENUM,Enumeration,adPriorityNormal,3,
ADCPROP_ASYNCTHREADPRIORITY_ENUM,Enumeration,adPriorityAboveNormal,4,
ADCPROP_ASYNCTHREADPRIORITY_ENUM,Enumeration,adPriorityHighest,5,
ADCPROP_AUTORECALC_ENUM,Enumeration,adRecalcUpFront,0,
ADCPROP_AUTORECALC_ENUM,Enumeration,adRecalcAlways,1,
ADCPROP_UPDATECRITERIA_ENUM,Enumeration,adCriteriaKey,0,
ADCPROP_UPDATECRITERIA_ENUM,Enumeration,adCriteriaAllCols,1,
ADCPROP_UPDATECRITERIA_ENUM,Enumeration,adCriteriaUpdCols,2,
ADCPROP_UPDATECRITERIA_ENUM,Enumeration,adCriteriaTimeStamp,3,
ADCPROP_UPDATERESYNC_ENUM,Enumeration,adResyncNone,0,
ADCPROP_UPDATERESYNC_ENUM,Enumeration,adResyncAutoIncrement,1,
ADCPROP_UPDATERESYNC_ENUM,Enumeration,adResyncConflicts,2,
ADCPROP_UPDATERESYNC_ENUM,Enumeration,adResyncUpdates,4,
ADCPROP_UPDATERESYNC_ENUM,Enumeration,adResyncInserts,8,
ADCPROP_UPDATERESYNC_ENUM,Enumeration,adResyncAll,15,
AffectEnum,Enumeration,adAffectCurrent,1,
AffectEnum,Enumeration,adAffectGroup,2,
AffectEnum,Enumeration,adAffectAllChapters,4,
BookmarkEnum,Enumeration,adBookmarkCurrent,0,
BookmarkEnum,Enumeration,adBookmarkFirst,1,
BookmarkEnum,Enumeration,adBookmarkLast,2,
CommandTypeEnum,Enumeration,adCmdUnknown,8,
CommandTypeEnum,Enumeration,adCmdText,1,
CommandTypeEnum,Enumeration,adCmdTable,2,
CommandTypeEnum,Enumeration,adCmdStoredProc,4,
CommandTypeEnum,Enumeration,adCmdFile,256,
CommandTypeEnum,Enumeration,adCmdTableDirect,512,
CompareEnum,Enumeration,adCompareLessThan,0,
CompareEnum,Enumeration,adCompareEqual,1,
CompareEnum,Enumeration,adCompareGreaterThan,2,
CompareEnum,Enumeration,adCompareNotEqual,3,
CompareEnum,Enumeration,adCompareNotComparable,4,
ConnectModeEnum,Enumeration,adModeUnknown,0,
ConnectModeEnum,Enumeration,adModeRead,1,
ConnectModeEnum,Enumeration,adModeWrite,2,
ConnectModeEnum,Enumeration,adModeReadWrite,3,
ConnectModeEnum,Enumeration,adModeShareDenyRead,4,
ConnectModeEnum,Enumeration,adModeShareDenyWrite,8,
ConnectModeEnum,Enumeration,adModeShareExclusive,12,
ConnectModeEnum,Enumeration,adModeShareDenyNone,16,
ConnectModeEnum,Enumeration,adModeRecursive,4194304,
ConnectOptionEnum,Enumeration,adAsyncConnect,16,
ConnectPromptEnum,Enumeration,adPromptAlways,1,
ConnectPromptEnum,Enumeration,adPromptComplete,2,
ConnectPromptEnum,Enumeration,adPromptCompleteRequired,3,
ConnectPromptEnum,Enumeration,adPromptNever,4,
CopyRecordOptionsEnum,Enumeration,adCopyUnspecified,-1,
CopyRecordOptionsEnum,Enumeration,adCopyOverWrite,1,
CopyRecordOptionsEnum,Enumeration,adCopyAllowEmulation,4,
CopyRecordOptionsEnum,Enumeration,adCopyNonRecursive,2,
CursorLocationEnum,Enumeration,adUseServer,2,
CursorLocationEnum,Enumeration,adUseClient,3,
CursorOptionEnum,Enumeration,adHoldRecords,256,
CursorOptionEnum,Enumeration,adMovePrevious,512,
CursorOptionEnum,Enumeration,adAddNew,16778240,
CursorOptionEnum,Enumeration,adDelete,16779264,
CursorOptionEnum,Enumeration,adUpdate,16809984,
CursorOptionEnum,Enumeration,adBookmark,8192,
CursorOptionEnum,Enumeration,adApproxPosition,16384,
CursorOptionEnum,Enumeration,adUpdateBatch,65536,
CursorOptionEnum,Enumeration,adResync,131072,
CursorOptionEnum,Enumeration,adNotify,262144,
CursorOptionEnum,Enumeration,adFind,524288,
CursorOptionEnum,Enumeration,adSeek,4194304,
CursorOptionEnum,Enumeration,adIndex,8388608,
CursorTypeEnum,Enumeration,adOpenForwardOnly,0,
CursorTypeEnum,Enumeration,adOpenKeyset,1,
CursorTypeEnum,Enumeration,adOpenDynamic,2,
CursorTypeEnum,Enumeration,adOpenStatic,3,
DataTypeEnum,Enumeration,adEmpty,0,
DataTypeEnum,Enumeration,adTinyInt,16,
DataTypeEnum,Enumeration,adSmallInt,2,
DataTypeEnum,Enumeration,adInteger,3,
DataTypeEnum,Enumeration,adBigInt,20,
DataTypeEnum,Enumeration,adUnsignedTinyInt,17,
DataTypeEnum,Enumeration,adUnsignedSmallInt,18,
DataTypeEnum,Enumeration,adUnsignedInt,19,
DataTypeEnum,Enumeration,adUnsignedBigInt,21,
DataTypeEnum,Enumeration,adSingle,4,
DataTypeEnum,Enumeration,adDouble,5,
DataTypeEnum,Enumeration,adCurrency,6,
DataTypeEnum,Enumeration,adDecimal,14,
DataTypeEnum,Enumeration,adNumeric,131,
DataTypeEnum,Enumeration,adBoolean,11,
DataTypeEnum,Enumeration,adError,10,
DataTypeEnum,Enumeration,adUserDefined,132,
DataTypeEnum,Enumeration,adVariant,12,
DataTypeEnum,Enumeration,adIDispatch,9,
DataTypeEnum,Enumeration,adIUnknown,13,
DataTypeEnum,Enumeration,adGUID,72,
DataTypeEnum,Enumeration,adDate,7,
DataTypeEnum,Enumeration,adDBDate,133,
DataTypeEnum,Enumeration,adDBTime,134,
DataTypeEnum,Enumeration,adDBTimeStamp,135,
DataTypeEnum,Enumeration,adBSTR,8,
DataTypeEnum,Enumeration,adChar,129,
DataTypeEnum,Enumeration,adVarChar,200,
DataTypeEnum,Enumeration,adLongVarChar,201,
DataTypeEnum,Enumeration,adWChar,130,
DataTypeEnum,Enumeration,adVarWChar,202,
DataTypeEnum,Enumeration,adLongVarWChar,203,
DataTypeEnum,Enumeration,adBinary,128,
DataTypeEnum,Enumeration,adVarBinary,204,
DataTypeEnum,Enumeration,adLongVarBinary,205,
DataTypeEnum,Enumeration,adChapter,136,
DataTypeEnum,Enumeration,adFileTime,64,
DataTypeEnum,Enumeration,adPropVariant,138,
DataTypeEnum,Enumeration,adVarNumeric,139,
DataTypeEnum,Enumeration,adArray,8192,
EditModeEnum,Enumeration,adEditNone,0,
EditModeEnum,Enumeration,adEditInProgress,1,
EditModeEnum,Enumeration,adEditAdd,2,
EditModeEnum,Enumeration,adEditDelete,4,
ErrorValueEnum,Enumeration,adErrProviderFailed,3000,
ErrorValueEnum,Enumeration,adErrInvalidArgument,3001,
ErrorValueEnum,Enumeration,adErrOpeningFile,3002,
ErrorValueEnum,Enumeration,adErrReadFile,3003,
ErrorValueEnum,Enumeration,adErrWriteFile,3004,
ErrorValueEnum,Enumeration,adErrNoCurrentRecord,3021,
ErrorValueEnum,Enumeration,adErrIllegalOperation,3219,
ErrorValueEnum,Enumeration,adErrCantChangeProvider,3220,
ErrorValueEnum,Enumeration,adErrInTransaction,3246,
ErrorValueEnum,Enumeration,adErrFeatureNotAvailable,3251,
ErrorValueEnum,Enumeration,adErrItemNotFound,3265,
ErrorValueEnum,Enumeration,adErrObjectInCollection,3367,
ErrorValueEnum,Enumeration,adErrObjectNotSet,3420,
ErrorValueEnum,Enumeration,adErrDataConversion,3421,
ErrorValueEnum,Enumeration,adErrObjectClosed,3704,
ErrorValueEnum,Enumeration,adErrObjectOpen,3705,
ErrorValueEnum,Enumeration,adErrProviderNotFound,3706,
ErrorValueEnum,Enumeration,adErrBoundToCommand,3707,
ErrorValueEnum,Enumeration,adErrInvalidParamInfo,3708,
ErrorValueEnum,Enumeration,adErrInvalidConnection,3709,
ErrorValueEnum,Enumeration,adErrNotReentrant,3710,
ErrorValueEnum,Enumeration,adErrStillExecuting,3711,
ErrorValueEnum,Enumeration,adErrOperationCancelled,3712,
ErrorValueEnum,Enumeration,adErrStillConnecting,3713,
ErrorValueEnum,Enumeration,adErrInvalidTransaction,3714,
ErrorValueEnum,Enumeration,adErrUnsafeOperation,3716,
ErrorValueEnum,Enumeration,adwrnSecurityDialog,3717,
ErrorValueEnum,Enumeration,adwrnSecurityDialogHeader,3718,
ErrorValueEnum,Enumeration,adErrIntegrityViolation,3719,
ErrorValueEnum,Enumeration,adErrPermissionDenied,3720,
ErrorValueEnum,Enumeration,adErrDataOverflow,3721,
ErrorValueEnum,Enumeration,adErrSchemaViolation,3722,
ErrorValueEnum,Enumeration,adErrSignMismatch,3723,
ErrorValueEnum,Enumeration,adErrCantConvertvalue,3724,
ErrorValueEnum,Enumeration,adErrCantCreate,3725,
ErrorValueEnum,Enumeration,adErrColumnNotOnThisRow,3726,
ErrorValueEnum,Enumeration,adErrURLDoesNotExist,3727,
ErrorValueEnum,Enumeration,adErrTreePermissionDenied,3728,
ErrorValueEnum,Enumeration,adErrInvalidURL,3729,
ErrorValueEnum,Enumeration,adErrResourceLocked,3730,
ErrorValueEnum,Enumeration,adErrResourceExists,3731,
